omim_id	entrez_id
616801	285175
616803	6660
616806	5978
616809	84992
616811	25828
616812	11149
616814	79816
616816	51244
616817	84919
616818	10253
616819	55691
616827	55679
616828	84317
616829	147007
616831	29072
616833	57592
616834	6307
616835	51053
616839	81034
616840	54832
616843	9780
616849	658
616851	23094
616852	58
616854	3313
616858	10483
616859	51218
616860	51218
616863	7874
616866	9325
616867	51008
616868	6550
616871	51428
616873	10320
616875	23065
616878	128989
616881	51501
616882	8863
616887	81562
616890	51776
616892	9688
616893	23165
616894	1857
616896	4976
616897	202018
616900	93627
616901	1801
616903	55270
616907	823
616910	83879
616911	3070
616913	342618
616914	2200
616917	54872
616920	56006
616921	10846
616922	10846
616924	4744
616937	6714
616938	6605
616939	54112
616941	6929
616943	2961
616944	79718
616946	2074
616947	93426
616948	200403
616949	51567
616950	93426
616954	9894
616959	51095
616963	6569
616968	4171
616969	8763
616973	2782
616974	54931
616975	473
616977	3097
616981	23732
616994	55969
617004	11231
617006	7535
617008	120
617011	8925
617013	23516
617014	1441
617017	4311
617018	4311
617020	64801
617021	23395
617022	91754
617023	60509
617024	2784
617025	91754
617026	116461
617027	8912
617028	23043
617030	122622
617035	7021
617039	93166
617041	9935
617044	7086
617046	10667
617047	2318
617049	9971
617050	8943
617051	83480
617052	134218
617053	54809
617054	55697
617055	55975
617056	29927
617061	7204
617062	1457
617063	8318
617065	60558
617066	9325
617068	1716
617069	7084
617070	1716
617072	26092
617073	7480
617075	4486
617080	6334
617082	116150
617086	56947
617087	9927
617088	51626
617090	11113
617091	374407
617092	83538
617093	3376
617099	90268
617100	4437
617101	53335
617102	51098
617105	6506
617106	773
617107	9158
617108	54894
617111	7867
617113	2562
617114	339855
617115	5271
617116	10641
617118	8131
617119	80173
617120	27077
617121	54903
617123	55624
617125	79882
617126	6878
617127	9851
617132	79876
617133	79876
617137	6885
617140	6651
617141	26610
617142	54765
617143	60482
617145	8878
617146	63895
617153	2560
617156	7019
617157	54496
617158	8878
617159	1108
617162	2906
617164	372
617166	2257
617168	4015
617169	10297
617171	10522
617173	10681
617174	716
617175	55213
617180	2077
617182	10681
617183	55210
617184	291
617186	128240
617187	140732
617188	79143
617190	55252
617193	6904
617194	342035
617201	23327
617205	168507
617207	6905
617213	23729
617214	89869
617217	8111
617222	27068
617223	27068
617225	23400
617228	4285
617232	56983
617234	353238
617235	3798
617236	84131
617237	64919
617238	8974
617239	6572
617241	56160
617243	10459
617244	5888
617247	7516
617248	27429
617251	7053
617252	7062
617253	286053
617255	160418
617258	79912
617260	7707
617268	57520
617270	55250
617271	23005
617272	7010
617275	64388
617276	8120
617280	4635
617281	23258
617282	51102
617284	9757
617290	11212
617294	54800
617296	57498
617297	93650
617300	2050
617301	6536
617302	10730
617303	65082
617304	92840
617306	4286
617308	8309
617315	1545
617319	27151
617320	23581
617321	64127
617323	3612
617330	253738
617333	7862
617336	84665
617337	126695
617339	4191
617341	79991
617343	9247
617347	348
617349	2301
617350	6324
617360	8621
617364	5587
617370	8504
617383	59341
617384	56521
617388	22861
617389	8867
617391	3192
617392	83999
617393	112939
617394	51473
617395	22796
617396	10940
617397	11274
617402	529
617403	523
617404	51763
617405	255758
617406	157657
617408	6155
617409	6232
617412	6228
617425	2137
617432	6884
617433	23370
617435	3064
617439	4091
617441	80739
617442	4439
617443	2313
617450	8493
617452	51633
617460	3098
617466	51339
617468	163175
617475	6603
617478	54916
617480	2516
617481	58497
617493	2775
617506	5500
617507	55704
617514	27040
617516	5718
617519	57731
617520	23001
617523	9181
617524	127534
617525	2697
617526	2531
617527	9373
617532	50651
617537	3008
617540	64072
617542	1630
617547	755
617557	7528
617560	84504
617561	8726
617562	84314
617563	84314
617564	4174
617565	26284
617571	6820
617572	1499
617574	121214
617575	8879
617576	25981
617577	25981
617584	9474
617585	5971
617591	5692
617591	5698
617592	80217
617593	55779
617595	10463
617596	2954
617598	9319
617599	51227
617600	23152
617601	56479
617602	25
617604	29980
617605	23312
617606	80736
617607	401138
617609	9863
617610	199221
617613	81689
617616	80232
617622	80210
617626	5978
617629	10137
617633	7515
617635	10274
617637	64787
617638	84433
617639	23558
617641	5087
617642	23288
617643	3778
617644	676
617654	4919
617660	23498
617661	8942
617662	64412
617663	374462
617664	65993
617665	7532
617666	341640
617667	23426
617668	387787
617669	51112
617671	9071
617672	7343
617675	55154
617681	1500
617682	1105
617686	2778
617690	402381
617691	2911
617694	8558
617695	55773
617698	92609
617706	254528
617707	56155
617709	6301
617710	10352
617711	5530
617712	7784
617713	708
617717	2232
617718	10095
617719	124583
617721	7453
617729	55644
617730	112858
617731	51002
617732	84617
617743	197135
617744	4780
617746	7291
617749	89
617751	5879
617752	9320
617755	2186
617756	3889
617757	51684
617760	51776
617761	153241
617762	55331
617763	23404
617765	359948
617767	10464
617768	58508
617769	2196
617770	23646
617771	343450
617772	114548
617773	9853
617780	4522
617781	9742
617783	25959
617784	55159
617787	80155
617788	51111
617796	55870
617798	815
617799	816
617800	9276
617802	7407
617804	22907
617805	80000
617807	9230
617808	196528
617809	4054
617810	8733
617816	5279
617820	2902
617821	1278
617822	84162
617825	10587
617827	9837
617829	2561
617830	4915
617831	116150
617836	79947
617839	311
617854	1213
617862	122553
617863	81562
617864	2893
617865	57688
617866	112752
617871	112752
617872	51081
617873	54802
617874	79053
617875	4041
617877	650
617879	10383
617882	4747
617883	672
617885	109
617892	4750
617895	28981
617898	392255
617899	51569
617900	29110
617903	9568
617904	9568
617907	2056
617911	2056
617912	140628
617913	50628
617914	9928
617915	1487
617916	85021
617917	1384
617920	10457
617921	3798
617924	22858
617925	27152
617926	27152
617927	55081
617928	113457
617929	10695
617931	9698
617933	53616
617935	6328
617936	590
617938	6328
617941	79631
617948	6710
617950	51116
617951	2058
617952	55603
617954	9512
617956	50833
617959	79846
617960	56154
617961	80705
617964	54664
617965	122481
617966	29881
617967	124997
617970	6006
617971	3043
617973	3039
617974	55325
617976	10815
617977	56270
617980	3043
617981	3039
617981	3040
617982	54870
617983	9918
617984	23310
617985	23397
617988	54676
617991	55023
617992	182
617993	8074
617994	9365
617995	3615
617996	494551
618000	165
618003	79955
618004	23221
618005	2530
618006	7965
618008	26999
618009	9969
618010	5283
618011	84896
618012	523
618013	54845
618014	2661
618015	10845
618018	1558
618019	3930
618021	340419
618022	340419
618027	5977
618031	79977
618036	476
618042	4938
618048	51371
618049	6571
618050	11011
618052	57538
618056	221927
618057	1066
618060	6095
618061	51726
618063	85016
618065	5393
618067	23241
618074	27327
618075	9693
618076	51506
618077	55765
618078	57122
618079	51474
618084	388698
618086	57697
618087	8913
618088	64207
618089	80204
618090	80856
618091	6691
618092	64919
618093	10273
618094	1690
618095	815
618096	57697
618097	7156
618098	7156
618103	84894
618106	6418
618107	9842
618108	8737
618109	10765
618110	122402
618112	83449
618113	745
618114	6340
618115	402381
618116	114803
618117	56945
618120	513
618123	2735
618124	8888
618126	6337
618129	825
618131	146206
618135	84892
618138	3908
618140	5137
618141	23316
618142	348180
618143	94005
618144	22901
618145	10205
618147	8812
618148	8991
618149	8626
618150	25839
618152	144406
618153	401024
618154	9508
618155	4617
618156	2222
618157	2692
618158	5058
618160	55599
618161	403
618162	23387
618164	84231
618165	7157
618167	50515
618168	7482
618170	54936
618173	403
618174	1496
618175	4921
618176	79902
618177	55746
618178	23279
618179	79023
618180	54084
618182	1534
618183	83483
618184	4359
618185	375
618186	8506
618187	2100
618188	55503
618189	79717
618193	54209
618195	49855
618196	2050
618197	6576
618198	4649
618201	22906
618204	3551
618205	1107
618213	7040
618218	6857
618219	137392
618220	9785
618221	57102
618222	4728
618223	6909
618224	374291
618225	4723
618226	4719
618228	4720
618229	4729
618230	4722
618231	147138
618232	4726
618233	91942
618234	51103
618235	4695
618236	126328
618237	29078
618238	79133
618239	137682
618240	25915
618241	55572
618242	80224
618243	4705
618244	55967
618245	4715
618246	4709
618247	4704
618248	123263
618249	51079
618250	55863
618251	51300
618252	4714
618253	4700
618254	115399
618257	55814
618261	970
618264	9423
618265	5530
618266	80347
618267	10519
618268	57003
618270	8204
618272	23405
618273	22983
618275	4047
618276	23287
618278	374354
618279	5375
618280	745
618282	84905
618283	4140
618284	3739
618285	777
618286	4781
618287	5970
618291	23299
618292	1795
618295	8665
618298	221692
618300	1770
618302	55621
618307	399
618309	3574
618310	6141
618312	11224
618313	6210
618314	476
618316	9772
618317	57462
618321	55739
618323	6843
618324	197258
618325	23499
618328	2744
618329	125988
618330	1523
618331	51693
618332	1387
618333	2033
618336	5426
618339	2744
618341	84074
618342	54517
618343	1281
618345	196
618346	10785
618347	10785
618348	57122
618349	55746
618351	55262
618353	7783
618354	5515
618356	23114
618357	6096
618358	11190
618360	79709
618362	6601
618363	84068
618364	6334
618367	10588
618369	54834
618371	7703
618372	5321
618373	23328
618374	4761
618378	63931
618379	11342
618381	50801
618383	27107
618384	64849
618386	84957
618387	65260
618388	5913
618389	285489
618392	8720
618393	4927
618394	60468
618395	23233
618396	2566
618397	84340
618398	84868
618400	4358
618402	51319
618404	8560
618406	4160
618410	388551
618412	2744
618414	4632
618415	23268
618416	284439
618418	51271
618419	55012
618420	55012
618422	23262
618425	7701
618426	8021
618429	199223
618430	6942
618431	150365
618432	79703
618433	84071
618434	79731
618435	7140
618436	4621
618437	25973
618438	11261
618440	5286
618443	23162
618447	775
618449	246176
618451	3658
618453	26100
618454	8295
618456	10750
618457	124976
618458	5062
618459	9138
618460	54892
618462	2048
618463	335
618464	8402
618468	51412
618469	4621
618470	51412
618475	1743
618476	1436
618477	9154
618479	4081
618480	1725
618481	124842
618482	348980
618484	23345
618492	1781
618493	54681
618494	1822
618495	3560
618496	54538
618497	774
618498	285600
618499	22808
618500	23019
618501	9254
618504	91801
618505	23135
618506	6659
618511	8566
618512	55904
618513	85015
618522	818
618523	3572
618524	4604
618527	64834
618528	11232
618529	64359
618531	54795
618533	1301
618534	10125
618535	1474
618541	1186
618546	6897
618547	3098
618548	9091
618549	10068
618550	24145
618555	3000
618557	2555
618559	2558
618564	1282
618567	29960
618569	374969
618571	26173
618572	55656
618573	7201
618577	5881
618578	5081
618580	9488
618587	1173
618590	128869
618591	153
618594	10677
618596	3778
618598	6647
618603	5430
618604	5455
618606	738
618608	4848
618612	54796
618613	57670
618618	406932
618619	58499
618620	63036
618622	55627
618624	22800
618625	64682
618632	83715
618635	128486
618637	101060691
618641	60561
618643	8632
618644	23184
618646	170825
618648	10379
618651	22872
618652	22884
618653	1656
618654	88
618655	88
618658	3782
618659	57178
618660	2936
618662	105371045
618663	23312
618664	255101
618665	29081
618666	64240
618667	131405
618670	118491
618672	4849
618674	55596
618677	10297
618680	285282
618681	4193
618683	84833
618687	9922
618688	9725
618695	345643
618697	6121
618699	2302
618702	80152
618707	8936
618709	28514
618718	84628
618719	93649
618721	2806
618723	646
618724	1788
618725	51317
618727	387
618728	6137
618729	3778
618730	51075
618731	57647
618732	1460
618733	8449
618734	55901
618736	7545
618737	10844
618741	51399
618744	7360
618745	83894
618748	1024
618751	79925
618752	6729
618760	6844
618761	57589
618763	317662
618766	55681
618767	3850
618768	85465
618770	5833
618773	10203
618774	4330
618775	7386
618776	284184
618778	8295
618779	6602
618780	2324
618781	152110
618782	808
618786	23512
618787	5357
618792	7358
618793	1742
618795	144811
618797	253959
618798	200424
618800	54974
618801	54970
618803	22861
618804	23511
618805	26007
618806	8456
618807	4018
618808	20
618810	55210
618811	89874
618820	4659
618821	91461
618822	8087
618823	8087
618824	58494
618825	7204
618826	94137
618827	29894
618828	8405
618829	8405
618830	22871
618832	9739
618835	55278
618838	5188
618839	283459
618840	4047
618841	79625
618845	55191
618846	51780
618847	57591
618848	64208
618849	4194
618850	587
618851	29928
618852	8737
618853	25871
618855	22868
618856	3767
618857	6833
618858	3630
618859	4858
618862	104
618863	91452
618866	100996717
618868	23446
618870	55790
618872	116931
618873	387119
618875	375387
618876	10501
618877	5610
618878	27102
618879	10026
618880	80781
618881	130589
618882	81693
618883	9247
618884	8029
618885	2590
618886	6773
618889	23761
618890	25930
618891	833
618892	1371
618901	7026
618906	26115
618907	5324
618908	8091
618910	55152
618912	6652
618913	137682
618914	23291
618915	4363
618916	23097
618917	2891
618918	4131
618920	1000
618922	2917
618924	6326
618929	1000
618935	79415
618939	84172
618940	10755
618944	3570
618947	1861
618948	55329
618950	55617
618951	6182
618952	51649
618955	9371
618958	28957
618959	4190
618960	51
618961	5331
618963	3458
618969	10625
618970	9699
618971	55553
618972	1468
618973	8884
618974	84148
618975	4654
618977	10939
618982	3071
618983	2525
618985	6777
618986	5880
618987	5880
618992	54344
618998	149041
618999	3716
619000	23067
619003	4716
619004	8567
619005	8567
619007	3419
619009	54766
619011	9319
619012	63899
619013	2193
619016	6720
619024	125170
619025	64432
619026	84842
619027	84842
619028	84274
619030	53632
619031	199857
619033	23019
619036	199857
619040	6840
619041	54809
619042	2617
619044	201134
619046	1352
619048	6341
619051	1340
619052	51204
619053	84987
619054	116228
619055	100131801
619056	9739
619057	55037
619058	28958
619059	1351
619060	1327
619061	84334
619062	1339
619063	100303755
619064	9377
619065	4697
619071	1267
619072	23265
619073	1576
619074	2615
619075	4953
619076	149371
619079	22900
619080	6558
619081	6558
619082	402
619083	6558
619086	79966
619087	5594
619090	22880
619091	4677
619092	4677
619093	9080
619094	146754
619095	1769
619096	4436
619097	2956
619099	9147
619101	5395
619102	22873
619103	10524
619108	130951
619110	29895
619111	57545
619112	26580
619113	23322
619115	1277
619120	1278
619121	6472
619122	10220
619123	90416
619124	2571
619125	90522
619126	54790
619127	10651
619130	64376
619131	11014
619132	1540
619133	7072
619135	57020
619141	899
619142	5566
619143	5567
619144	159686
619145	7516
619146	7516
619147	3735
619149	27161
619150	5138
619151	128
619155	9722
619157	26960
619161	1311
619164	23149
619165	1638
619166	644096
619167	6392
619170	4718
619172	63915
619173	1185
619174	645104
619175	5699
619176	283677
619177	89876
619178	146862
619179	4001
619180	84823
619182	324
619183	56984
619184	222663
619185	23116
619188	23036
619189	55148
619191	84138
619194	9653
619196	3735
619201	55243
619202	317761
619203	317761
619208	64065
619209	64065
619215	57007
619216	64856
619218	2019
619220	7174
619221	58472
619223	219972
619224	6390
619226	1830
619227	51729
619228	6304
619229	6304
619232	570
619234	84265
619238	920
619239	8452
619243	23112
619244	91875
619245	11077
619248	1280
619255	1315
619256	6554
619258	284382
619259	6389
619260	64802
619263	23500
619264	284361
619267	3690
619268	55181
619269	375056
619271	3690
619272	4702
619273	27183
619274	80000
619278	81555
619279	7384
619281	5293
619286	9442
619290	2642
619291	64601
619293	6595
619297	3899
619301	51645
619302	51362
619303	91137
619304	51013
619306	55770
619310	51728
619311	5898
619312	23013
619313	55388
619314	6477
619317	6323
619318	6650
619319	9620
619320	23030
619321	8882
619322	221496
619323	23102
619324	84699
619325	29998
619326	1363
619328	5010
619329	1289
619333	25929
619334	4703
619338	84188
619339	1147
619340	4905
619345	26175
619350	4629
619351	4629
619352	5457
619354	5702
619355	51241
619356	5281
619360	5340
619361	284
619362	25802
619363	3827
619365	10398
619366	26509
619367	64711
619369	285
619371	6123
619373	23154
619374	3937
619375	8651
619376	1984
619377	55898
619379	375307
619380	200162
619381	6850
619382	84277
619383	129285
619386	9054
619389	27072
619396	677814
619398	27178
619401	7075
619402	80206
619405	10531
619406	3773
619407	3579
619418	8565
619420	22930
619422	10533
619423	205327
619424	4633
619425	11232
619426	1642
619428	81603
619431	72
619433	10112
619435	56896
619436	27148
619437	22806
619441	51163
619445	6809
619446	6809
619451	4052
619452	81788
619453	27341
619460	6045
619461	127833
619462	6007
619463	55340
619464	2783
619465	2064
619466	7161
619467	164
619468	254428
619470	84065
619471	26160
619472	10526
619473	100996717
619475	6711
619476	9851
619477	55791
619478	1789
619479	9851
619480	11198
619481	123264
619482	283446
619483	10660
619484	200931
619486	134353
619487	100147744
619488	374879
619489	60676
619491	5660
619492	57158
619493	80267
619500	84173
619501	57498
619503	2783
619504	26057
619510	10043
619512	1182
619515	196385
619517	1182
619518	9453
619519	57863
619521	10021
619522	7750
619523	150274
619525	2542
619527	9562
619528	154197
619531	83723
619534	79989
619538	5290
619539	57479
619542	6261
619543	4883
619548	164
619549	84888
619555	3852
619556	30000
619557	55628
619561	10659
619562	219854
619565	84909
619566	3714
619573	50619
619574	182
619575	57551
619576	56915
619580	2898
619582	80173
619585	80173
619588	3852
619593	55229
619594	3852
619595	10847
619599	3852
619602	477
619603	84520
619605	477
619606	478
619607	146845
619608	25790
619609	79693
619611	653509
619613	55366
619614	80201
619615	79029
619616	79029
619621	5297
619630	30009
619632	29775
619636	5593
619637	55823
619638	5593
619639	9354
619641	54828
619643	431705
619644	57169
619645	145645
619646	283847
619647	111
619648	79971
619651	111
619652	5966
619653	7143
619656	4087
619657	4087
619658	54532
619661	16
619662	113220
619665	23514
619672	10734
619673	285498
619680	5575
619681	518
619685	55610
619686	81790
619687	5610
619688	55182
619689	140801
619690	5934
619691	16
619692	4141
619693	7922
619694	92255
619695	7468
619696	286151
619697	286151
619698	153642
619699	51434
619701	55753
619702	100128908
619705	96459
619707	6688
619708	5297
619712	144132
619714	3703
619717	51126
619718	6938
619719	10060
619720	3020
619721	3021
619724	3781
619725	3781
619727	79639
619733	311
619735	7920
619736	1009
619737	9692
619738	10352
619742	55703
619743	5442
619745	200734
619747	9529
619750	3572
619751	3572
619752	3572
619755	4808
619758	8364
619759	8363
619761	59336
619762	8314
619764	10516
619767	6117
619769	51341
619773	64135
619774	3978
619775	4123
619777	23219
619780	3980
619781	84695
619783	3909
619784	3909
619785	3918
619786	3918
619787	1308
619789	29127
619790	353116
619793	4000
619795	79879
619797	9759
619799	11055
619802	5294
619803	84660
619804	491
619805	151254
619806	219285
619808	4131
619810	23250
619812	54872
619813	81570
619814	2902
619816	3691
619817	3655
619824	6929
619825	79875
619826	199720
619827	55367
619828	5161
619831	125150
619832	79188
619833	4897
619834	125150
619835	81570
619836	335
619840	51807
619841	9578
619844	318
619845	57545
619846	56259
619847	1841
619849	84936
619851	23250
619854	2770
619855	1733
619858	1777
619859	10606
619862	10935
619864	8789
619867	57728
619868	4645
619869	8550
619871	10935
619872	10621
619873	26038
619874	8482
619876	51692
619877	116115
619878	54456
619879	79770
619880	56098
619881	10991
619884	9276
619887	2674
619895	23007
619897	442721
619902	7289
619903	8884
619908	7074
619909	59336
619910	490
619911	4929
619913	3747
619921	55164
619922	55164
619924	5788
619927	2890
619931	2890
619934	9757
619935	3454
619937	4439
619938	4438
619941	101929726
619947	4254
619949	158401
619950	8367
619951	8294
619955	5361
619957	1000
619959	10054
619964	10565
619966	57156
619967	9200
619970	535
619971	535
619972	129685
619975	8930
619977	7123
619981	56992
619983	283987
619985	497661
619986	90268
619988	9731
619989	55623
619991	54914
619995	56006
620001	84081
620005	5557
620007	203190
620009	26276
620010	26276
620011	65055
620012	55294
620014	29969
620015	8914
620019	4233
620021	118987
620022	1299
620023	1119
620024	8496
620025	8854
620027	7109
620028	55325
620029	775
620032	8382
620033	63908
620038	5689
620040	7298
620044	1854
620045	55107
620047	10015
620049	3911
620056	29880
620062	1802
620065	22859
620066	83475
620067	171019
620068	9990
620070	51611
620071	5700
620072	55027
620073	10236
620075	10430
620076	3911
620080	11117
620083	3187
620084	91057
620085	506
620086	92154
620089	3954
620094	84978
620098	3720
620099	865
620102	84839
620103	8468
620104	80320
620106	3839
620107	79005
620111	3710
620113	118924
620114	8911
620115	23031
620116	345275
620121	654
620125	6338
620126	6340
620133	64858
620135	4713
620137	7388
620138	90523
620139	132001
620141	10093
620145	51343
620148	3848
620149	781
620150	3858
620152	58528
620153	338657
620154	678
620155	29072
620156	26153
620157	29072
620158	4884
620161	7125
620166	9570
620167	54675
620170	80726
620173	54084
620174	2259
620177	79669
620183	699
620184	55719
620185	23137
620186	8085
620189	8379
620191	283209
620192	2261
620193	2255
620194	79759
620196	157855
620197	85452
620198	7234
620199	84946
620200	51608
620201	819
620203	439
620207	9780
620208	267010
620210	8883
620211	55186
620221	7345
620222	92749
620224	80036
620227	84196
620228	6295
620231	6508
620232	4773
620233	10551
620235	84033
620236	54800
620237	55717
620238	100127206
620240	2801
620241	6599
620242	10079
620243	81615
620244	55901
620245	256472
620246	779
620247	7716
620249	84466
620250	283450
620253	80036
620265	58
620269	347734
620270	9690
620275	1353
620276	991
620277	64518
620278	58
620280	9984
620281	5298
620282	3604
620283	284656
620284	474
620285	10558
620286	4151
620292	26523
620294	23129
620296	3055
620300	3032
620303	6091
620305	6091
620306	1317
620310	6263
620311	8626
620312	8892
620313	8891
620314	8890
620315	8893
620316	157922
620317	7453
620319	402569
620320	1285
620321	713
620322	714
620323	4141
620326	11080
620327	400569
620330	64864
620331	91039
620332	55655
620333	126206
620342	9094
620343	51684
620344	388531
620351	6329
620352	1759
620353	10566
620354	7802
620356	56171
620357	51703
620358	498
620359	539
620364	2683
620365	92345
620366	6522
620367	25913
620368	25913
620369	6329
620370	5965
620371	90952
620372	10861
620374	27199
620375	3156
620376	4067
620379	267
620383	4342
620384	23250
620393	7175
